,gbifID,format,identifier,references
69,1430040735,image/jpeg,https://www.artportalen.se/MediaLibrary/2016/4/ce6cd3f8-9d0b-4ea6-b172-641a7892753f_image.jpg,https://www.artportalen.se/Image/1534500
70,1430040735,image/jpeg,https://www.artportalen.se/MediaLibrary/2016/4/e6cf6c41-58d1-4f99-8be3-991307992162_image.jpg,https://www.artportalen.se/Image/1534499
71,1430040735,image/jpeg,https://www.artportalen.se/MediaLibrary/2016/4/ec362fae-68b9-45f0-87f6-64a5060e9511_image.jpg,https://www.artportalen.se/Image/1534497
72,1430454590,image/jpeg,https://www.artportalen.se/MediaLibrary/2016/4/8804240e-17f3-4721-bcc8-61d1800d6617_image.jpg,https://www.artportalen.se/Image/1540455
73,1430685865,image/jpeg,https://www.artportalen.se/MediaLibrary/2016/4/1f687e07-1433-49f4-8e47-d43ee0b93304_image.jpg,https://www.artportalen.se/Image/1543781
74,1430685865,image/jpeg,https://www.artportalen.se/MediaLibrary/2016/4/6244fa2f-7e35-46a0-9f5e-d76427d72734_image.jpg,https://www.artportalen.se/Image/1543782
75,1430836900,image/jpeg,https://www.artportalen.se/MediaLibrary/2016/5/f5ea1601-ae39-4c93-9778-6bd9d25adfb5_image.jpg,https://www.artportalen.se/Image/1546150
76,1430836900,image/jpeg,https://www.artportalen.se/MediaLibrary/2016/5/20f5e2cb-7cd0-4985-aeed-a1f740aec98f_image.jpg,https://www.artportalen.se/Image/1546149
77,1432300060,image/jpeg,https://www.artportalen.se/MediaLibrary/2016/8/22c2f960-6fdc-4fa5-9ba6-702e98f89718_image.jpg,https://www.artportalen.se/Image/1626337
78,1432703510,image/jpeg,https://www.artportalen.se/MediaLibrary/2016/9/acd81383-f0bd-4b25-8ffc-2da8e68a7f11_image.jpg,https://www.artportalen.se/Image/1652119
79,1432711485,image/jpeg,https://www.artportalen.se/MediaLibrary/2016/9/3efe504c-fcb2-44de-900c-dadeaa7ec578_image.jpg,https://www.artportalen.se/Image/1652694
80,1432719750,image/jpeg,https://www.artportalen.se/MediaLibrary/2016/9/6b9fc089-1730-4aa8-99f0-e4ae953f7853_image.jpg,https://www.artportalen.se/Image/1653229
81,1432745260,image/jpeg,https://www.artportalen.se/MediaLibrary/2016/9/af98fb99-42a7-420b-b6f8-386116e809fb_image.jpg,https://www.artportalen.se/Image/1654657
82,1432805800,image/jpeg,https://www.artportalen.se/MediaLibrary/2016/9/a97fd2c9-58a8-45ac-b091-8af315586076_image.jpg,https://www.artportalen.se/Image/1658553
83,1432834165,image/jpeg,https://www.artportalen.se/MediaLibrary/2016/9/3591f9e5-1995-4785-8b0a-55f2a03580c8_image.jpg,https://www.artportalen.se/Image/1660228
84,1432834165,image/jpeg,https://www.artportalen.se/MediaLibrary/2016/9/a1b38236-0ab7-4c66-81ef-fa74787c5836_image.jpg,https://www.artportalen.se/Image/1660230
85,1432972855,image/jpeg,https://www.artportalen.se/MediaLibrary/2016/10/0644ece8-341d-489c-b2ce-cd6b4854c7e4_image.jpg,https://www.artportalen.se/Image/1668889
86,1433009265,image/jpeg,https://www.artportalen.se/MediaLibrary/2016/12/e42fa803-1aeb-407e-8592-a230f4acb0a7_image.jpg,https://www.artportalen.se/Image/1696998
87,1433024495,image/jpeg,https://www.artportalen.se/MediaLibrary/2016/10/be965bd5-c5ba-43c7-8612-05e419475678_image.jpg,https://www.artportalen.se/Image/1671591
88,1433033635,image/jpeg,https://www.artportalen.se/MediaLibrary/2016/10/6aed2a7f-f259-47f0-ba50-531f1b4d6e44_image.jpg,https://www.artportalen.se/Image/1672231
89,1433033635,image/jpeg,https://www.artportalen.se/MediaLibrary/2016/10/bfb5718c-9373-4ba3-acc6-d143b6f8c441_image.jpg,https://www.artportalen.se/Image/1672230
90,1433033635,image/jpeg,https://www.artportalen.se/MediaLibrary/2016/10/60a83b95-2b8f-49f6-a9e0-9e9e56abbd44_image.jpg,https://www.artportalen.se/Image/1672229
91,1433036105,image/jpeg,https://www.artportalen.se/MediaLibrary/2016/10/da592704-4963-4d66-a3bd-f2813d8736d0_image.jpg,https://www.artportalen.se/Image/1673359
92,1433036105,image/jpeg,https://www.artportalen.se/MediaLibrary/2016/10/a181e4f8-5fd4-4e6d-a9f3-6387031667e6_image.jpg,https://www.artportalen.se/Image/1673361
93,1433059960,image/jpeg,https://www.artportalen.se/MediaLibrary/2016/10/6df4ffbd-1203-40fa-8ddf-65ed5a568c18_image.jpg,https://www.artportalen.se/Image/1674140
94,1433089190,image/jpeg,https://www.artportalen.se/MediaLibrary/2016/10/6b2f6f78-a948-4016-b38d-880f4986c76a_image.jpg,https://www.artportalen.se/Image/1675687
95,1433089190,image/jpeg,https://www.artportalen.se/MediaLibrary/2016/10/24c00f10-2e8d-4e04-a8a4-6e7ba6f27dfc_image.jpg,https://www.artportalen.se/Image/1675684
96,1433089190,image/jpeg,https://www.artportalen.se/MediaLibrary/2016/10/a4b7103e-03f8-4ffd-9cd2-56653eaff3e1_image.jpg,https://www.artportalen.se/Image/1675686
97,1433089190,image/jpeg,https://www.artportalen.se/MediaLibrary/2016/10/04c387f7-2233-4ecb-993c-4ad2fee8ca5d_image.jpg,https://www.artportalen.se/Image/1675688
98,1433089190,image/jpeg,https://www.artportalen.se/MediaLibrary/2016/10/7cf96ea3-58ac-414e-aa70-5c7e98870985_image.jpg,https://www.artportalen.se/Image/1675685
99,1433164700,image/jpeg,https://www.artportalen.se/MediaLibrary/2016/11/3e3a09cd-d382-4dd2-88df-691a1188eb62_image.jpg,https://www.artportalen.se/Image/1681816
100,1433239365,image/jpeg,https://www.artportalen.se/MediaLibrary/2016/11/e0096680-5547-4dbd-91b9-821fed007e71_image.jpg,https://www.artportalen.se/Image/1683595
101,1433239365,image/jpeg,https://www.artportalen.se/MediaLibrary/2016/11/f0f07992-1817-4a47-a217-a34339a1374d_image.jpg,https://www.artportalen.se/Image/1683594
102,1433399290,image/jpeg,https://www.artportalen.se/MediaLibrary/2016/11/b703e68c-0ec2-4ed5-90ca-f0d7cda99123_image.jpg,https://www.artportalen.se/Image/1692063
103,1433602695,image/jpeg,https://www.artportalen.se/MediaLibrary/2016/12/4b9c6931-4196-418d-a5e5-ea6d16126677_image.jpg,https://www.artportalen.se/Image/1697385
104,1433786035,image/jpeg,https://www.artportalen.se/MediaLibrary/2017/1/f1ed51cf-a898-4572-b56b-2a329e15be6c_image.jpg,https://www.artportalen.se/Image/1703611
105,1433840555,image/jpeg,https://www.artportalen.se/MediaLibrary/2017/1/26757d5e-6604-4241-80d3-6cef8b1eeeda_image.jpg,https://www.artportalen.se/Image/1706101
106,1436312225,image/jpeg,https://www.artportalen.se/MediaLibrary/2017/2/153bad96-930a-43b2-9123-25d4f82ca1a5_image.jpg,https://www.artportalen.se/Image/1722289
107,1438279535,image/jpeg,https://www.artportalen.se/MediaLibrary/2017/3/d9dc476a-b881-402f-94d7-b0d7ae69c4b1_image.jpg,https://www.artportalen.se/Image/1727050
108,1439554040,image/jpeg,https://www.artportalen.se/MediaLibrary/2017/3/8089e2dd-eebc-4e67-889d-d8efc21b268c_image.jpg,https://www.artportalen.se/Image/1727933
109,1439554040,image/jpeg,https://www.artportalen.se/MediaLibrary/2017/3/9cfa8cab-75a2-4290-a14f-9987c12060d1_image.jpg,https://www.artportalen.se/Image/1727934
110,1439633890,image/jpeg,https://www.artportalen.se/MediaLibrary/2017/3/723bff38-37a0-4f54-b442-7a5a089e06a5_image.jpg,https://www.artportalen.se/Image/1730485
111,1440745060,image/jpeg,https://www.artportalen.se/MediaLibrary/2017/3/9185c8f9-7984-40ff-9e35-9aefdef8b32f_image.jpg,https://www.artportalen.se/Image/1733338
112,1440770035,image/jpeg,https://www.artportalen.se/MediaLibrary/2017/3/06b51c84-88fa-4a2c-9fa0-c8fad92e6205_image.jpg,https://www.artportalen.se/Image/1734349
113,1450379080,image/jpeg,https://www.artportalen.se/MediaLibrary/2017/3/086052c9-12c5-4d57-85d5-52a0f5c1b1d4_image.jpg,https://www.artportalen.se/Image/1735266
114,1450402430,image/jpeg,https://www.artportalen.se/MediaLibrary/2017/3/0df06877-b045-4e4d-b6c2-405c7200a7bd_image.jpg,https://www.artportalen.se/Image/1736150
115,1450405105,image/jpeg,https://www.artportalen.se/MediaLibrary/2017/3/dd268cbb-cc91-4060-b991-6d3b3a083807_image.jpg,https://www.artportalen.se/Image/1736268
116,1450427630,image/jpeg,https://www.artportalen.se/MediaLibrary/2017/3/ff07b35d-87cf-4fbe-916a-ed97b051ffa4_image.jpg,https://www.artportalen.se/Image/1737369
117,1450452180,image/jpeg,https://www.artportalen.se/MediaLibrary/2017/3/4bc972ad-3371-4890-a936-3b42618d183b_image.jpg,https://www.artportalen.se/Image/1738565
118,1453338545,image/jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/5983638/original.jpg,https://www.inaturalist.org/photos/5983638
119,1453476445,image/jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/6452196/original.jpeg,https://www.inaturalist.org/photos/6452196
120,1453476445,image/jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/6452197/original.jpeg,https://www.inaturalist.org/photos/6452197
121,1453476445,image/jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/6452195/original.jpeg,https://www.inaturalist.org/photos/6452195
122,1453476445,image/jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/6452194/original.jpeg,https://www.inaturalist.org/photos/6452194
123,1453476445,image/jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/6452200/original.jpeg,https://www.inaturalist.org/photos/6452200
124,1453476445,image/jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/6452199/original.jpeg,https://www.inaturalist.org/photos/6452199
125,1455531700,image/jpeg,https://www.artportalen.se/MediaLibrary/2017/4/d113b14c-feaf-4167-b7ed-137221508a1e_image.jpg,https://www.artportalen.se/Image/1742995
126,1460723225,image/jpeg,https://www.artportalen.se/MediaLibrary/2015/4/0bf78459-e1e9-414f-917f-f98d7e547559_image.jpg,https://www.artportalen.se/Image/1372513
127,1460969765,image/jpeg,https://www.artportalen.se/MediaLibrary/birds/2013/large/524480.jpg,https://www.artportalen.se/Image/1289105
128,1460969765,image/jpeg,https://www.artportalen.se/MediaLibrary/birds/2013/large/524479.jpg,https://www.artportalen.se/Image/1289104
129,1465852550,image/jpeg,https://www.artportalen.se/MediaLibrary/birds/2006/large/7064.jpg,https://www.artportalen.se/Image/771689
130,1465852550,image/jpeg,https://www.artportalen.se/MediaLibrary/birds/2006/large/7065.jpg,https://www.artportalen.se/Image/771690
131,1466284605,image/jpeg,https://www.artportalen.se/MediaLibrary/birds/2006/large/10992.jpg,https://www.artportalen.se/Image/775617
132,1466284605,image/jpeg,https://www.artportalen.se/MediaLibrary/birds/2006/large/10991.jpg,https://www.artportalen.se/Image/775616
133,1467366795,image/jpeg,https://www.artportalen.se/MediaLibrary/birds/2006/large/18995.jpg,https://www.artportalen.se/Image/783620
134,1467560525,image/jpeg,https://www.artportalen.se/MediaLibrary/birds/2006/large/20797.jpg,https://www.artportalen.se/Image/785422
135,1467560525,image/jpeg,https://www.artportalen.se/MediaLibrary/birds/2006/large/20791.jpg,https://www.artportalen.se/Image/785416
136,1467572110,image/jpeg,https://www.artportalen.se/MediaLibrary/birds/2006/large/20894.jpg,https://www.artportalen.se/Image/785519
137,1467646130,image/jpeg,https://www.artportalen.se/MediaLibrary/birds/2006/large/21482.jpg,https://www.artportalen.se/Image/786107
138,1469984980,image/jpeg,https://www.artportalen.se/MediaLibrary/birds/2007/large/50158.jpg,https://www.artportalen.se/Image/814783
139,1469984980,image/jpeg,https://www.artportalen.se/MediaLibrary/birds/2007/large/50159.jpg,https://www.artportalen.se/Image/814784
140,1470123350,image/jpeg,https://www.artportalen.se/MediaLibrary/birds/2007/large/52566.jpg,https://www.artportalen.se/Image/817191
141,1470240960,image/jpeg,https://www.artportalen.se/MediaLibrary/birds/2007/large/53974.jpg,https://www.artportalen.se/Image/818599
142,1471227260,image/jpeg,https://www.artportalen.se/MediaLibrary/birds/2008/large/65111.jpg,https://www.artportalen.se/Image/829736
143,1471238755,image/jpeg,https://www.artportalen.se/MediaLibrary/birds/2008/large/65249.jpg,https://www.artportalen.se/Image/829874
144,1471238755,image/jpeg,https://www.artportalen.se/MediaLibrary/birds/2008/large/65250.jpg,https://www.artportalen.se/Image/829875
145,1471538010,image/jpeg,https://www.artportalen.se/MediaLibrary/birds/2008/large/69256.jpg,https://www.artportalen.se/Image/833881
146,1471596365,image/jpeg,https://www.artportalen.se/MediaLibrary/birds/2008/large/70145.jpg,https://www.artportalen.se/Image/834770
147,1471738280,image/jpeg,https://www.artportalen.se/MediaLibrary/birds/2008/large/72248.jpg,https://www.artportalen.se/Image/836873
148,1472110760,image/jpeg,https://www.artportalen.se/MediaLibrary/birds/2008/large/80506.jpg,https://www.artportalen.se/Image/845131
149,1472522815,image/jpeg,https://www.artportalen.se/MediaLibrary/birds/2008/large/93790.jpg,https://www.artportalen.se/Image/858415
150,1472709630,image/jpeg,https://www.artportalen.se/MediaLibrary/birds/2008/large/98895.jpg,https://www.artportalen.se/Image/863520
151,1472781080,image/jpeg,https://www.artportalen.se/MediaLibrary/birds/2008/large/100506.jpg,https://www.artportalen.se/Image/865131
152,1472909895,image/jpeg,https://www.artportalen.se/MediaLibrary/birds/2008/large/103172.jpg,https://www.artportalen.se/Image/867797
153,1472951505,image/jpeg,https://www.artportalen.se/MediaLibrary/birds/2008/large/103902.jpg,https://www.artportalen.se/Image/868527
154,1472951505,image/jpeg,https://www.artportalen.se/MediaLibrary/birds/2008/large/103903.jpg,https://www.artportalen.se/Image/868528
155,1473032665,image/jpeg,https://www.artportalen.se/MediaLibrary/birds/2008/large/105983.jpg,https://www.artportalen.se/Image/870608
156,1473035345,image/jpeg,https://www.artportalen.se/MediaLibrary/birds/2008/large/106052.jpg,https://www.artportalen.se/Image/870677
157,1473035345,image/jpeg,https://www.artportalen.se/MediaLibrary/birds/2008/large/106106.jpg,https://www.artportalen.se/Image/870731
158,1473052810,image/jpeg,https://www.artportalen.se/MediaLibrary/birds/2008/large/106493.jpg,https://www.artportalen.se/Image/871118
159,1473213510,image/jpeg,https://www.artportalen.se/MediaLibrary/birds/2008/large/109139.jpg,https://www.artportalen.se/Image/873764
160,1473285650,image/jpeg,https://www.artportalen.se/MediaLibrary/birds/2008/large/110272.jpg,https://www.artportalen.se/Image/874897
161,1473443185,image/jpeg,https://www.artportalen.se/MediaLibrary/birds/2009/large/112742.jpg,https://www.artportalen.se/Image/877367
162,1473443185,image/jpeg,https://www.artportalen.se/MediaLibrary/birds/2009/large/112744.jpg,https://www.artportalen.se/Image/877369
163,1473498555,image/jpeg,https://www.artportalen.se/MediaLibrary/birds/2009/large/113658.jpg,https://www.artportalen.se/Image/878283
164,1473966025,image/jpeg,https://www.artportalen.se/MediaLibrary/birds/2009/large/123928.jpg,https://www.artportalen.se/Image/888553
165,1474056355,image/jpeg,https://www.artportalen.se/MediaLibrary/birds/2009/large/126942.jpg,https://www.artportalen.se/Image/891567
166,1474056355,image/jpeg,https://www.artportalen.se/MediaLibrary/birds/2009/large/126939.jpg,https://www.artportalen.se/Image/891564
167,1474056355,image/jpeg,https://www.artportalen.se/MediaLibrary/birds/2009/large/126940.jpg,https://www.artportalen.se/Image/891565
168,1474356750,image/jpeg,https://www.artportalen.se/MediaLibrary/2015/9/c56913f5-5ab5-4b1c-a404-7392b24cf676_image.jpg,https://www.artportalen.se/Image/1461843
169,1474379135,image/jpeg,https://www.artportalen.se/MediaLibrary/2015/9/edd9453f-d172-4197-8b73-008803e13246_image.jpg,https://www.artportalen.se/Image/1463470
170,1474379135,image/jpeg,https://www.artportalen.se/MediaLibrary/2015/9/5eb12d11-6aab-40be-ab80-7f865248c649_image.jpg,https://www.artportalen.se/Image/1463471
171,1474384740,image/jpeg,https://www.artportalen.se/MediaLibrary/2015/9/432dc3f4-7e95-4445-be92-6fdc350b3c68_image.jpg,https://www.artportalen.se/Image/1463827
172,1474420510,image/jpeg,https://www.artportalen.se/MediaLibrary/2015/9/9c257ac5-cfbc-4b92-bee7-65e9d1e46f06_image.jpg,https://www.artportalen.se/Image/1465274
173,1474420510,image/jpeg,https://www.artportalen.se/MediaLibrary/2015/9/c090330f-ba9a-489a-86a8-755bfbdbf420_image.jpg,https://www.artportalen.se/Image/1465273
174,1474456760,image/jpeg,https://www.artportalen.se/MediaLibrary/2015/10/a44614bd-78e6-4b2f-b438-99b5beda93e1_image.jpg,https://www.artportalen.se/Image/1467056
175,1474461205,image/jpeg,https://www.artportalen.se/MediaLibrary/2015/10/ef8ff2a0-ec13-468d-bd08-b88e172db634_image.jpg,https://www.artportalen.se/Image/1467214
176,1474800900,image/jpeg,https://www.artportalen.se/MediaLibrary/birds/2009/large/133283.jpg,https://www.artportalen.se/Image/897908
177,1474800900,image/jpeg,https://www.artportalen.se/MediaLibrary/birds/2009/large/133284.jpg,https://www.artportalen.se/Image/897909
178,1474967350,image/jpeg,https://www.artportalen.se/MediaLibrary/birds/2009/large/139428.jpg,https://www.artportalen.se/Image/904053
179,1474967350,image/jpeg,https://www.artportalen.se/MediaLibrary/birds/2009/large/139423.jpg,https://www.artportalen.se/Image/904048
180,1475186655,image/jpeg,https://www.artportalen.se/MediaLibrary/birds/2009/large/144428.jpg,https://www.artportalen.se/Image/909053
181,1475999540,image/jpeg,https://www.artportalen.se/MediaLibrary/birds/2009/large/171537.jpg,https://www.artportalen.se/Image/936162
182,1476030860,image/jpeg,https://www.artportalen.se/MediaLibrary/2015/10/0f969fd5-39f4-4122-9929-6a6c9de39fd2_image.jpg,https://www.artportalen.se/Image/1472506
183,1476030860,image/jpeg,https://www.artportalen.se/MediaLibrary/2015/10/6a76cc99-23fd-4086-a684-b412a66f8cdb_image.jpg,https://www.artportalen.se/Image/1472511
184,1476030860,image/jpeg,https://www.artportalen.se/MediaLibrary/2015/10/c3e2e849-c04e-4c28-be36-2e121eda1835_image.jpg,https://www.artportalen.se/Image/1472510
185,1476030860,image/jpeg,https://www.artportalen.se/MediaLibrary/2015/10/37fd7a7d-aaee-4f60-8885-225ee0803c71_image.jpg,https://www.artportalen.se/Image/1472508
186,1476070030,image/jpeg,https://www.artportalen.se/MediaLibrary/birds/2009/large/173327.jpg,https://www.artportalen.se/Image/937952
187,1476070030,image/jpeg,https://www.artportalen.se/MediaLibrary/birds/2009/large/173326.jpg,https://www.artportalen.se/Image/937951
188,1476094350,image/jpeg,https://www.artportalen.se/MediaLibrary/birds/2009/large/173976.jpg,https://www.artportalen.se/Image/938601
189,1476104590,image/jpeg,https://www.artportalen.se/MediaLibrary/birds/2009/large/174236.jpg,https://www.artportalen.se/Image/938861
190,1476857895,image/jpeg,https://www.artportalen.se/MediaLibrary/2015/10/6928abba-9b78-420b-baf6-f516b8c636dd_image.jpg,https://www.artportalen.se/Image/1473258
191,1477178585,image/jpeg,https://www.artportalen.se/MediaLibrary/birds/2010/large/198347.jpg,https://www.artportalen.se/Image/962972
192,1477178585,image/jpeg,https://www.artportalen.se/MediaLibrary/birds/2010/large/198346.jpg,https://www.artportalen.se/Image/962971
193,1477254110,image/jpeg,https://www.artportalen.se/MediaLibrary/birds/2010/large/199620.jpg,https://www.artportalen.se/Image/964245
